years,months,BETA0,BETA1,BETA2,BETA3
16,0,4.057737351586942,2.7374350803401093,-4.470063379213717,26.00232312567847
16,0,4.9522231520242155,3.3408740407315385,-5.4554421441053345,31.734263564160734
16,1,4.053574389383369,2.7346266583584025,-4.465477398583905,25.97564651282797
16,1,4.9478059729171955,3.337894118672519,-5.4505761143811595,31.705957907955607
16,2,4.049332519938857,2.7317650038900347,-4.460804492572405,25.948464255723525
16,2,4.943285295936563,3.334844374768116,-5.445596069871261,31.676989028648705
16,3,4.045013123619817,2.7288510481592607,-4.456046181811236,25.920785199869496
16,3,4.938662600213915,3.3317258068716584,-5.440503640008846,31.647366404640035
16,4,4.04061756403386,2.7258857110844943,-4.451203968470677,25.892618083378444
16,4,4.93393935035656,3.3285394030380844,-5.435300438226951,31.617099421256743
16,5,4.036147187806349,2.7228699011275688,-4.446279336013111,25.863971535539264
16,5,4.929116995888887,3.325286141147075,-5.429988061343046,31.58619736717334
16,6,4.031603325139024,2.7198045156705923,-4.441273749808414,25.834854080396855
16,6,4.924196972257892,3.3219669895814077,-5.4245680906667335,31.554669440855225
16,7,4.026987289921725,2.7166904410913255,-4.436188657257035,25.80527413746813
16,7,4.919180700051104,3.318582906699348,-5.419042091138213,31.52252474554707
16,8,4.022300379844124,2.713528552838551,-4.431025487913075,25.775240022457915
16,8,4.914069585890386,3.3151348414376325,-5.4134116123128955,31.4897722950004
16,9,4.017543876395715,2.710319715432074,-4.425785653484285,25.744759947258977
16,9,4.908865022320209,3.3116237332360905,-5.407678188238335,31.456421012757616
16,10,4.012719045201,2.707064782688838,-4.4204705482013,25.71384202209983
16,10,4.903568387472478,3.3080505118115293,-5.401843337084982,31.42247973000417
16,11,4.007827136242934,2.7037645978736715,-4.415081549063801,25.682494256976664
16,11,4.898181046072058,3.304416097836088,-5.395908562253899,31.38795719201208
17,0,4.002869383751199,2.7004199936239144,-4.40962001571743,25.65072456093737
17,0,4.892704348989874,3.300721402635743,-5.389875351884445,31.35286205527616
17,1,3.9978470068725627,2.697031792401651,-4.404087291192265,25.618540746377224
17,1,4.88713963324291,3.296967328190313,-5.3837451788542685,31.31720288751398
17,2,3.9927612093356917,2.693600806267595,-4.3984847015335795,25.585950526891043
17,2,4.881488222664562,3.2931547675856887,-5.377519501517786,31.280988171961575
17,3,3.987613179674612,2.690127837031831,-4.392813556048005,25.552961518705086
17,3,4.875751427681187,3.289284604863089,-5.3711997634600195,31.244226305941545
17,4,3.9824040916756065,2.686613676555308,-4.3870751477958425,25.51958124354083
17,4,4.8699305453121005,3.2853577150190634,-5.3647873934965995,31.20692560086305
17,5,3.977135104488939,2.6830591068252083,-4.381270753714136,25.485817129330922
17,5,4.864026859728209,3.2813749643823513,-5.3582838062891565,31.16909428580154
17,6,3.971807362293679,2.6794648997288304,-4.375401634247444,25.451676508071323
17,6,4.858041641916827,3.2773372103877647,-5.351690401976082,31.1307405053509
17,7,3.966421995191507,2.6758318176565687,-4.369469034332463,25.417166621548898
17,7,4.8519761502403105,3.2732453019530525,-5.345008566787928,31.09187232320323
17,8,3.9609801189832594,2.6721606133511697,-4.363474183151868,25.382294619909498
17,8,4.845831629989151,3.269100079177407,-5.338239672555085,31.052497719285004
17,9,3.9554828351689326,2.6684520299077295,-4.357418294134321,25.347067561657983
17,9,4.8396093141640515,3.2649023738690732,-5.331385077569336,31.012624594768706
17,10,3.949931231394581,2.6647068010751847,-4.351302565446773,25.311492416521997
17,10,4.833310423140757,3.2606530093192303,-5.3244461262146165,30.97226076992502
17,11,3.9443263815640455,2.660925651331684,-4.345128180117553,25.275576066167904
17,11,4.826936164670047,3.256352800301993,-5.317424148967021,30.931413984122788
18,0,3.938669345950675,2.6571092959599603,-4.338896306159436,25.239325304916736
18,0,4.820487734659821,3.2520025536020163,-5.310320463256347,30.89009190084067
18,1,3.932961171197331,2.653258441047331,-4.332608096569651,25.202746839744208
18,1,4.813966316504736,3.247603067562262,-5.303136372727623,30.848302103371427
18,2,3.92720289065156,2.6493737837118165,-4.326264689699114,25.165847292428534
18,2,4.80737308175657,3.2431551325362333,-5.295873167979585,30.806052099117647
18,3,3.9213955245890433,2.64545601225288,-4.319867209498581,25.128633200982325
18,3,4.80070918990076,3.238659530737228,-5.288532126318512,30.763349318159793
18,4,3.9155400803253277,2.641505806226804,-4.313416765641729,25.091111020368544
18,4,4.793975788691591,3.234117036464459,-5.281114512127467,30.72020111540409
18,5,3.9096375518806448,2.6375238362205735,-4.306914453155923,25.053287120352657
18,5,4.787174013928731,3.229528415952305,-5.273621576620139,30.676614769150607
18,6,3.903688921097164,2.633510764605595,-4.3003613536529945,25.015167792662083
18,6,4.780304990239319,3.2248944278979206,-5.266054558702386,30.632597486104878
18,7,3.897695156856919,2.629467245010095,-4.293758534467695,24.9767592459746
18,7,4.773369830295884,3.2202158229336284,-5.258414684110696,30.588156396366298
18,8,3.891657215640432,2.625393922695978,-4.287107049273094,24.938067609498038
18,8,4.76636963559842,3.215493344154524,-5.250703166273727,30.543298558439716
18,9,3.885576041750163,2.621291434709574,-4.280407938326721,24.899098934402208
18,9,4.759305496250941,3.210727726967735,-5.242921206066155,30.498030957803582
18,10,3.879452567198788,2.617160409806262,-4.273662228347502,24.85985919310292
18,10,4.752178491184926,3.2059196992431604,-5.235069992054828,30.45236050834179
18,11,3.873287712267822,2.6130014688273357,-4.266870933131142,24.820354282841734
18,11,4.744989688271047,3.201069981388847,-5.227150700621845,30.40629405305966
19,0,3.86708238506072,2.6088152243985125,-4.260035053057816,24.780590022822164
19,0,4.737740144430894,3.196179286426361,-5.219164496087637,30.359838364799874
19,1,3.860837481949779,2.604602281231422,-4.25315557558448,24.740572157073473
19,1,4.730430905525251,3.191248319915415,-5.211112530587884,30.313000145526523
19,2,3.8545538880230352,2.600363236425096,-4.246233475737185,24.700306357314446
19,2,4.723063006689269,3.1862777801799815,-5.202995944442752,30.26578602847294
19,3,3.8482324766373694,2.59609867916448,-4.239269715618763,24.659798220089606
19,3,4.71563747233247,3.181268358308301,-5.194815866156897,30.21820257814173
19,4,3.8418741098654,2.591809191021919,-4.232265244901142,24.619053269633003
19,4,4.708155316473916,3.17622073837899,-5.186573412788688,30.17025629245256
19,5,3.8354796386072163,2.587495346032535,-4.225221000948422,24.578076958584152
19,5,4.7006175422953165,3.171135597159559,-5.17826968945791,30.12195359987841
19,6,3.829049902925549,2.58315771092034,-4.218137909186112,24.53687467013588
19,6,4.693025142811375,3.1660136045586413,-5.169905790084222,30.073300863741245
19,7,3.8225857314871465,2.5787968447213743,-4.211016882485736,24.495451714454585
19,7,4.685379100422888,3.1608554233245045,-5.161482796894847,30.024304379348212
19,8,3.816087942791751,2.5744132996128037,-4.203858822518696,24.453813336555637
19,8,4.677680387810552,3.155661709648033,-5.153001781409201,29.974970379719228
19,9,3.8095573440548485,2.5700076201591964,-4.1966646185254906,24.41196470914394
19,9,4.669929966929426,3.1504331124843707,-5.14446380333118,29.925305029143438
19,10,3.80299473232492,2.5655803440662446,-4.189435148546493,24.369910939773373
19,10,4.662128790014473,3.1451702742312784,-5.135869911656879,29.875314429622776
19,11,3.796400894148263,2.5611320019546473,-4.182171279052721,24.327657068698944
19,11,4.65427779946882,3.1398738306537552,-5.1272211445515,29.825004620155966
20,0,3.78977660579245,2.5566631175108574,-4.174873865191991,24.285208070308702
20,0,4.646377927528595,3.1345444106579268,-5.118518528980123,29.774381574590713
20,1,3.7831226333580443,2.552174207562451,-4.167543750911996,24.242568853839675
20,1,4.638430096821544,3.1291826366679043,-5.109763081323098,29.72345120520343
20,2,3.776439732890332,2.547665782153502,-4.160181769083387,24.199744264093805
20,2,4.630435220255313,3.1237891245504104,-5.100955807252964,29.672219361983274
20,3,3.7697286504910443,2.543138344619952,-4.152788741622847,24.156739082153905
20,3,4.622394201240892,3.1183644837655287,-5.0920977019806095,29.620691834064072
20,4,3.7629901224300846,2.538592391664985,-4.1453654796161725,24.113558026099597
20,4,4.614307933357446,3.1129093171405824,-5.083189749886034,29.568874347576447
20,5,3.7562248753689764,2.5340284135097693,-4.137912783564427,24.07020575243921
20,5,4.606177301134383,3.107424221397742,-5.074232925379896,29.516772570659455
20,6,3.7494336263608674,2.5294468938934607,-4.130431443383944,24.02668685610977
20,6,4.598003179492738,3.101909786777163,-5.0652281922881235,29.46439210988086
20,7,3.7426170830739762,2.5248483102239447,-4.122922238652485,23.98300587190891
20,7,4.589786434303793,3.09636659741385,-5.056176504467306,29.411738513816843
20,8,3.735775943679869,2.5202331335024644,-4.1153859384861535,23.939167273778892
20,8,4.581527922053901,3.090795231111536,-5.047078805435457,29.358817270904197
20,9,3.7289108973003615,2.5156018286251105,-4.107823302031717,23.895175477670424
20,9,4.573228490291391,3.085196259644174,-5.037936028864329,29.30563381230407
20,10,3.7220226237840652,2.510954854232075,-4.100235078220444,23.851034840110742
20,10,4.56488897751484,3.0795702486805645,-5.028749098456335,29.252193511186057
20,11,3.7151117939298426,2.5062926628583995,-4.092622006014266,23.806749659635518
20,11,4.5565102131730715,3.0739177577843537,-5.019518927944547,29.19850168272817
21,0,3.7081790699337045,2.501615701235459,-4.084984814898085,23.762324179652634
21,0,4.548093018000337,3.068239340640154,-5.010246421461933,29.144563586264695
21,1,3.701225104830185,2.496924409914105,-4.0773242242643875,23.717762584862452
21,1,4.539638204016311,3.062535545053539,-5.000932473541356,29.09038442528618
21,2,3.6942505432744195,2.4922192237922682,-4.069640944274788,23.67306900626944
21,2,4.53114657430264,3.056806912800303,-4.991577968869416,29.035969346007544
21,3,3.687256020983517,2.4875005717381007,-4.06193567524464,23.62824751760244
21,3,4.522618923673297,3.051053980078692,-4.982183783024922,28.98132344166375
21,4,3.6802421656303608,2.4827688771929495,-4.05420910862766,23.583302141042225
21,4,4.514056037892508,3.0452772769818024,-4.972750781617346,28.926451747498216
21,5,3.6732095960615374,2.478024557643755,-4.046461926154384,23.538236842209898
21,5,4.50545869490372,3.0394773283266683,-4.9632798216406755,28.871359248638147
21,6,3.666158923302858,2.4732680253013997,-4.038694800939869,23.493055536610388
21,6,4.496827663712358,3.0336546529005455,-4.953771750242641,28.81605087293516
21,7,3.6590907497772833,2.4684996865731,-4.0309083966221415,23.447762084620823
21,7,4.4881637053913455,3.027809764139259,-4.944227405832414,28.76053149740873
21,8,3.6520056699752774,2.4637199425146448,-4.023103368100675,23.402360295786234
21,8,4.479467572522484,3.021943169750342,-4.934647617465217,28.704805944666507
21,9,3.6449042705665295,2.458929188905762,-4.015280361659463,23.356853929535458
21,9,4.470740009755076,3.016055372089897,-4.925033205457716,28.648878986484
21,10,3.637787130064782,2.4541278160240076,-4.007440014597784,23.311246693033343
21,10,4.461981753359024,3.010146867861108,-4.915384980895708,28.592755340940847
21,11,3.6306548194981794,2.4493162090969935,-3.9995829559686733,23.26554224547639
21,11,4.453193531895183,3.0042181485664727,-4.9057037463725885,28.536439676716437
22,0,3.623507901850642,2.444494747925531,-3.991709805963531,23.21974419451304
22,0,4.444376065768459,2.998269700206314,-4.895990295497039,28.47993661022616
22,1,3.616346932732221,2.4396638073358616,-3.9838211766505927,23.173856100539343
22,1,4.435530067674712,2.9923020035802677,-4.886245413385339,28.423250708485185
22,2,3.6091724601556416,2.434823757028913,-3.975917671728768,23.127881475267067
22,2,4.426656242377302,2.986315534136542,-4.876469876415214,28.36638648767655
22,3,3.6019850248714866,2.4299749618064164,-3.9679998868968824,23.08182378387154
22,3,4.417755286930542,2.9803107621226568,-4.866664452471988,28.309348414583077
22,4,3.5947851598095637,2.425117781194045,-3.9600684092382816,23.035686441411908
22,4,4.4088278907914225,2.9742881526608196,-4.85682990107166,28.252140907303303
22,5,3.587573391307886,2.420252570270508,-3.952123818574692,22.989472820706546
22,5,4.399874735931338,2.968248165823296,-4.846966973483989,28.194768335967435
22,6,3.580350238107147,2.415379678989203,-3.9441666863585203,22.943186245889564
22,6,4.390896496500909,2.962191256406294,-4.837076412363251,28.137235020589493
22,7,3.573116211909341,2.4104994525550723,-3.9361975762882397,22.896829995990487
22,7,4.381893839388613,2.9561178743068246,-4.8271589523636385,28.079545234647064
22,8,3.5658718174894948,2.405612231499981,-3.928217044431473,22.85040730565026
22,8,4.372867423997324,2.9500284643719574,-4.817215319893097,28.0217032036494
22,9,3.558617552807389,2.4007183517580843,-3.9202256393480654,22.803921365837144
22,9,4.363817902691227,2.9439234667003102,-4.807246233605642,27.963713108001187
22,10,3.5513539088958352,2.3958181445904594,-3.912223901967013,22.7573753231308
22,10,4.354745920348907,2.9378033163405584,-4.797252403909045,27.905579080138786
22,11,3.544081370084124,2.3909119367358462,-3.9042123658326133,22.710772281154167
22,11,4.345652114475078,2.931668443366809,-4.787234533087912,27.847305205246165
23,0,3.5368004139980265,2.3860000504106496,-3.8961915571044687,22.664115300573464
23,0,4.336537115870933,2.9255192733308344,-4.777193316042154,27.788895525550565
23,1,3.529511511559795,2.3810828033089395,-3.888161994557484,22.617407399098195
23,1,4.327401547963797,2.919356226809836,-4.767129439548511,27.730354036026846
23,2,3.5222151275467883,2.376160508979311,-3.8801241901972623,22.570651555060866
23,2,4.318246027365747,2.9131797197833085,-4.757043582875957,27.6716846879772
23,3,3.5149117199211206,2.3712334763726526,-3.872078648521629,22.52385070312133
23,3,4.3090711637618915,2.9069901635576674,-4.746936417662604,27.612891388315212
23,4,3.507601740388287,2.366302010219004,-3.8640258671360272,22.477007737846485
23,4,4.299877559686915,2.9007879646155024,-4.736808607669563,27.553977998133963
23,5,3.500285634620617,2.3613664111783055,-3.855966336999675,22.430125515142198
23,5,4.2906658113071625,2.8945735251431843,-4.726660809642478,27.49494833771765
23,6,3.492963841810368,2.3564269755389042,-3.8479005419332486,22.383206849389495
23,6,4.281436507638556,2.8883472425032606,-4.716493672449986,27.435806181529973
23,7,3.4856367952283582,2.35148399559442,-3.839828959234278,22.336254517024315
23,7,4.272190231328674,2.882109509762059,-4.706307837945263,27.376555263225747
23,8,3.47830492177706,2.3465377593422514,-3.831752059184831,22.2892712536737
23,8,4.262927558321574,2.8758607154635722,-4.696103940596789,27.31719927350308
23,9,3.4709686427726805,2.3415885510111853,-3.823670305913061,22.242259759167432
23,9,4.253649057746072,2.869601243554085,-4.685882607365266,27.25774185938739
23,10,3.463628373386534,2.336636650684535,-3.815584156777818,22.195222693958303
23,10,4.244355292697814,2.863331473909781,-4.675644458565175,27.198186629243075
23,11,3.4562845229802166,2.3316823345262554,-3.8074940627378813,22.148162681269948
23,11,4.235046819457201,2.8570517818091337,-4.665390107003218,27.138537147761852
24,0,3.4489374952173346,2.3267258748563164,-3.7994004684750387,22.101082307812785
24,0,4.225724187936291,2.8507625382344,-4.6551201584706385,27.07879693882656
24,1,3.4415876879517753,2.3217675400753297,-3.7913038122710074,22.053984123068076
24,1,4.2163879420139745,2.8444641100977353,-4.6448352121124525,27.018969487658993
24,2,3.434235493451161,2.3168075948152964,-3.783204526253592,22.006870640719832
24,2,4.207038619089072,2.8381568599397013,-4.634535859935135,26.959058237956114
24,3,3.4268812983968475,2.311846299939602,-3.7751030363966835,21.959744338654783
24,3,4.1976767503037875,2.831841146080017,-4.6242226870527805,26.899066593321955
24,4,3.4195254839956495,2.3068839126183933,-3.7669997626433367,21.91260765967834
24,4,4.1883028607671555,2.8255173227682953,-4.613896271933254,26.838997918699484
24,5,3.412168426091565,2.301920686403947,-3.75889511902885,21.865463012230542
24,5,4.17891746944332,2.819185740108678,-4.60355718627512,26.7788555396547
24,6,3.4048104949423275,2.2969568710799284,-3.7507895134346096,21.818312768954165
24,6,4.169521089263253,2.8128467441352036,-4.5932059951307105,26.71864274309253
24,7,3.39745205577803,2.2919927130382507,-3.742683348203478,21.771159270274442
24,7,4.160114227236489,2.806500676887181,-4.582843257029215,26.658362777972826
24,8,3.390093468242499,2.2870284549022135,-3.7345770195244046,21.724004820819342
24,8,4.150697384339392,2.800147876333818,-4.572469523853592,26.598018854594372
24,9,3.3827350871753707,2.28206433605411,-3.7264709182939724,21.676851694431182
24,9,4.141271055738612,2.7937886765249638,-4.562085341086734,26.537614146026804
24,10,3.375377262053468,2.2771005922583645,-3.7183654295010093,21.62970213058691
24,10,4.131835730791076,2.787423407591111,-4.551691247811459,26.477151788110604
24,11,3.368020337325974,2.272137455887651,-3.710260932595821,21.58255833654593
24,11,4.122391893044,2.781052395743393,-4.541287776710519,26.416634879457085
25,0,3.360664652414429,2.267175155922889,-3.702157801490188,21.535422487350104
25,0,4.1129400202348805,2.774675963273589,-4.530875454066593,26.356066481448423
25,1,3.3533105419361875,2.2622139181039946,-3.6940564048035296,21.48829672725566
25,1,4.103480584738398,2.768294428855607,-4.5204548002546066,26.2954496211014
25,2,3.3459583353692386,2.2572539647037573,-3.6859571054936615,21.44118316758532
25,2,4.094014053007794,2.7619081071686264,-4.510026329126333,26.23478728748772
25,3,3.3386083576108305,2.2522955149047044,-3.6778602614721905,21.394083890308064
25,3,4.084540886133488,2.7555173092739578,-4.49959054862579,26.17408243531368
25,4,3.3312609287540256,2.2473387846483575,-3.6697662253583605,21.34700094660722
25,4,4.0750615396196395,2.7491223424643,-4.489147960543084,26.113337983488336
25,5,3.3239163640876948,2.242383986635229,-3.661675344479047,21.299936356880465
25,5,4.065576463495863,2.742723510339109,-4.478699060637484,26.052556815839417
25,6,3.3165749743199724,2.2374313304755704,-3.653587961114918,21.252892112171722
25,6,4.056086102428959,2.736321112879974,-4.468244338760503,25.99174178182927
25,7,3.3092370653548024,2.2324810225386256,-3.645504412254274,21.205870172739257
25,7,4.046590895834638,2.729915446525988,-4.457784278978973,25.930895697270824
25,8,3.301902938738841,2.22753326625412,-3.6374250300853657,21.158872470919476
25,8,4.037091277654067,2.723506804023003,-4.447319359328894,25.87002134289568
25,9,3.2945728916614585,2.2225882621122612,-3.6293501419963903,21.111900911126924
25,9,4.027587676689052,2.7170954746497467,-4.436850052184664,25.809121466501953
25,10,3.2872472165078332,2.2176462073622494,-3.6212800700831775,21.06495736699048
25,10,4.018080516266854,2.710681743991707,-4.426376823889847,25.748198780806447
25,11,3.279926201529309,2.2127072964645125,-3.6132151318876637,21.01804368564906
25,11,4.0085702151339975,2.7042658945441085,-4.415900135741796,25.687255969172195
26,0,3.2726101305082147,2.207771720864586,-3.6051556400286526,20.971161685603764
26,0,3.9990571863390163,2.697848204958191,-4.405420442760874,25.62629567844903
26,1,3.265299283093044,2.2028396692192334,-3.5971019025710538,20.924313158865715
26,1,3.9895418381262537,2.6914289506441875,-4.394938194675077,25.565320524701132
26,2,3.257993934463276,2.1979113271703277,-3.5890542226566446,20.877499868808226
26,2,3.9800245737124125,2.685008403620578,-4.38445383567388,25.504333091775138
26,3,3.2506943558880037,2.192986877721712,-3.5810128991194627,20.830723553746513
26,3,3.970505791398284,2.6785868325894646,-4.373967804531314,25.443335932016097
26,4,3.2434008142790325,2.1880665009377123,-3.5729782259934946,20.78398592407394
26,4,3.9609858844570165,2.672164502861197,-4.363480534482886,25.382331565551517
26,5,3.236113572526057,2.1831503741692524,-3.5649504928819082,20.737288664409828
26,5,3.9514652414692972,2.665741676580491,-4.352992453594821,25.321322482439207
26,6,3.2288328894966574,2.1782386720538556,-3.556929984957054,20.690633433599473
26,6,3.941944245764722,2.6593186123495642,-4.3425039841486575,25.260311139087538
26,7,3.2215590200363056,2.1733315665156434,-3.5489169829604648,20.64402186471414
26,7,3.9324232764273237,2.652895565906491,-4.332015543748967,25.199299964698962
26,8,3.2142922149683586,2.1684292267653364,-3.5409117632028555,20.59745556505106
26,8,3.922902707513496,2.646472789597592,-4.321527544461793,25.138291356258392
26,9,3.2070327215409655,2.1635318196017423,-3.5329145980564363,20.550936118997218
26,9,3.9133829083871694,2.640050532603554,-4.311040393183896,25.077287680681042
26,10,3.199780782644985,2.1586395088841512,-3.524925755093365,20.504465083017717
26,10,3.9038642438315345,2.633629041014801,-4.300554491765826,25.016291275528367
26,11,3.1925366377077933,2.153752456135313,-3.5169454980703736,20.458043991383377
26,11,3.8943470739373205,2.6272085577561226,-4.2900702368888455,24.955304448292107
27,0,3.185300522358104,2.1488708203153206,-3.508974086559532,20.41167435402286
27,0,3.8848317543262407,2.6207893227374166,-4.279588020311085,24.894329477826208
27,1,3.1780726684259704,2.143994757821611,-3.5010117759482493,20.3653576565227
27,1,3.875318636150998,2.6143715728536923,-4.269108228867547,24.83336861434679
27,2,3.170853304054509,2.139124422564336,-3.493058817562353,20.31909536084323
27,2,3.86580806587183,2.607955541834323,-4.258631244223945,24.772424078000274
27,3,3.1636426538116265,2.1342599660417347,-3.485115458789163,20.272888906034527
27,3,3.856300385703413,2.6015414605445373,-4.248157443369019,24.711498061727166
27,4,3.1564409385782937,2.129401537264763,-3.4771819429544193,20.226739707520487
27,4,3.846795933391408,2.5951295568346713,-4.237687198368375,24.65059272983014
27,5,3.1492483757719967,2.1245492829078345,-3.469258509568434,20.18064915853068
27,5,3.837295042435916,2.5887200556909176,-4.227220876610651,24.58971021940597
27,6,3.1420651793467353,2.1197033473088256,-3.461345394326093,20.13461863010039
27,6,3.8277980418680237,2.5823131790845766,-4.216758840561347,24.528852638913605
27,7,3.1348915595695748,2.114863872318326,-3.4534428288606995,20.088649469638707
27,7,3.8183052564732565,2.5759091461228047,-4.206301448008996,24.468022069606075
27,8,3.1277277235792704,2.1100309976765033,-3.445551041359365,20.042743004508228
27,8,3.8088170070150267,2.5695081731993556,-4.195849052311307,24.40722056696238
27,9,3.1205738749393683,2.1052048607116123,-3.437670256070697,19.99690053916133
27,9,3.799333609676009,2.5631104736177206,-4.185402001779784,24.34645015710776
27,10,3.1134302138616534,2.100385596490741,-3.4298006935509546,19.95112335657202
27,10,3.7898553770636667,2.5567162582694793,-4.174960640787425,24.2857128432572
27,11,3.1062969374296014,2.0955733379705523,-3.421942570910204,19.90541271966782
27,11,3.780382617093001,2.5503257348805763,-4.16452530853794,24.225010598556
28,0,3.0991742391514787,2.0907682156957983,-3.414096101320009,19.85976986846602
28,0,3.770915633880351,2.5439391086142993,-4.15409634005038,24.164345371807297
28,1,3.092062309518967,2.08597035817618,-3.406261494628819,19.814196023653388
28,1,3.761454727631669,2.5375565819959065,-4.143674066036053,24.103719086756154
28,2,3.084961335783714,2.0811798917356024,-3.3984389571158133,19.76869238515426
28,2,3.7520001944190713,2.5311783547618827,-4.133258812652374,24.043133640657658
28,3,3.077871502069058,2.0763969405875478,-3.3906286916139803,19.723260132846526
28,3,3.7425523261808356,2.52480462385994,-4.122850901502862,23.98259090427691
28,4,3.070792989370028,2.0716216268350744,-3.3828308975101162,19.677900426561592
28,4,3.7331114112800305,2.518435583825877,-4.11245065025253,23.922092725468776
28,5,3.0637259756650694,2.0668540705461904,-3.3750457708679047,19.63261440680034
28,5,3.723677734057613,2.5120714264820925,-4.102058372135574,23.861640926314074
28,6,3.0566706355808684,2.062094389527736,-3.367273504058681,19.587403192585306
28,6,3.714251574944152,2.5057123410129543,-4.09167437607845,23.801237303835546
28,7,3.049627141174427,2.0573426998529887,-3.35951428662298,19.542267886472263
28,7,3.7048332106832818,2.499358514115547,-4.081298966946032,23.740883631429742
28,8,3.0425956612627147,2.0525991154094316,-3.351768304532067,19.497209570254594
28,8,3.6954229142199764,2.493010129924299,-4.070932445418532,23.680581658151063
28,9,3.035576361646116,2.047863748049496,-3.344035740434093,19.452229306395136
28,9,3.6860209547005467,2.4866673700109794,-4.060575107991501,23.62033310871177
28,10,3.028569405555333,2.043136707892052,-3.336316774146411,19.40732814089
28,10,3.67662759758437,2.4803304134600754,-4.050227247098909,23.56013968419793
28,11,3.021574953092759,2.038418102945546,-3.328611582040181,19.36250709968882
28,11,3.6672431048673357,2.4739994370195335,-4.039889151359295,23.500003063501307
29,0,3.0145931614559287,2.0337080392587454,-3.320920337286528,19.317767190126656
29,0,3.6578677345232244,2.4676746147238977,-4.029561104960385,23.439924899739637
29,1,3.007624185272694,2.0290066211468556,-3.3132432102257763,19.273109403071818
29,1,3.6485017415092313,2.4613561185726627,-4.019243388766791,23.37990682670013
29,2,3.000668176154323,2.0243139508900323,-3.3055803678751383,19.228534710062103
29,2,3.639145376648714,2.455044117776548,-4.008936279089226,23.319950451680004
29,3,2.993725283365853,2.0196301291856122,-3.2979319746671822,19.18404406760045
29,3,3.629798887636723,2.448738779435851,-3.9986400487922142,23.260057361930034
29,4,2.9867956529322846,2.0149552545451375,-3.2902981914652054,19.139638411427384
29,4,3.6204625185930968,2.4424402682389577,-3.9883549668017753,23.200229121790734
29,5,2.9798794286441144,2.0102894239727043,-3.2826791766709413,19.095318662964527
29,5,3.6111365099507373,2.436148746386966,-3.9780812979823437,23.140467271976412
29,6,2.972976751498704,2.005632732588104,-3.2750750856091666,19.05108572573487
29,6,3.6018210991259645,2.429864374045928,-3.9678193038752427,23.08077333387087
29,7,2.966087759812009,2.000985273702191,-3.2674860706507776,19.006940486078705
29,7,3.5925165198481617,2.423587308894606,-3.9575692419602126,23.0211488052317
29,8,2.959212589330299,1.9963471388922605,-3.2599122813358723,18.962883813869592
29,8,3.583223002606678,2.4173177064259708,-3.947331366147723,22.961595163054092
29,9,2.952351373453616,1.991718418152789,-3.252353864619905,18.91891656394624
29,9,3.573940774650828,2.4110557199471954,-3.9371059267789743,22.902113863570815
29,10,2.945504242788867,1.9870991995939469,-3.2448109643813727,18.87503957324872
29,10,3.5646700597664402,2.4048015004289143,-3.92689317037974,22.842706340820335
29,11,2.9386713255967254,1.9824895697430864,-3.2372837219141277,18.831253663682254
29,11,3.5554110786110353,2.3985551967313374,-3.916693340029602,22.783374008794645
30,0,2.9318527476799097,1.9778896134693706,-3.2297722758043017,18.787559641401263
30,0,3.5461640486020993,2.39231695552888,-3.906506675238873,22.724118260723326
